image_path,real_class,pred_mistralai/mistral-small-3.1-24b-instruct:free,pred_qwen/qwen2.5-vl-72b-instruct:free,pred_google/gemma-3-27b-it:free
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000556.png,snail,man,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_aspersa_s_000065.png,snail,fox,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_001598.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/brown_snail_s_000298.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/edible_snail_s_000031.png,snail,snail,snail,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_001829.png,snail,snail,snail,worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/brown_snail_s_000529.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_000645.png,snail,snail,snail,worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/edible_snail_s_000019.png,snail,snail,snail,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_000321.png,snail,chimpanzee,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_000896.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000420.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/brown_snail_s_000844.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000408.png,snail,snail,snail,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_001605.png,snail,poppy,snail,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_001407.png,snail,snail,snail,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_000719.png,snail,chimpanzee,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000811.png,snail,leopard,worm,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_001348.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_000042.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_001974.png,snail,baby,snail,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000192.png,snail,snail,worm,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/brown_snail_s_000474.png,snail,snail,worm,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_002299.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_001790.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_001009.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_000459.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_001176.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_001592.png,snail,snail,snail,worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/brown_snail_s_000689.png,snail,poppy,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_000308.png,snail,snail,snail,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000596.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_002110.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/brown_snail_s_000919.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000233.png,snail,rose,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_000263.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_000539.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_000267.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_000501.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000753.png,snail,sweet_pepper,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_aspersa_s_000062.png,snail,fox,snail,worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_001151.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000784.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/edible_snail_s_000020.png,snail,snail,snail,worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_000663.png,snail,baby,rose,worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000343.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_001628.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/brown_snail_s_000114.png,snail,rose,snail,worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000800.png,snail,snail,snail,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_000046.png,snail,snail,worm,bicycle
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_001358.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_001794.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_001958.png,snail,worm,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_000708.png,snail,baby,snail,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000196.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_002288.png,snail,snail,snail,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_000053.png,snail,snail,snail,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000154.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000395.png,snail,snail,fox,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_001583.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/brown_snail_s_000897.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_000251.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/brown_snail_s_000883.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000356.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/brown_snail_s_000698.png,snail,chimpanzee,chimpanzee,worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/brown_snail_s_000713.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000222.png,snail,snail,snail,bicycle
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000544.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_001563.png,snail,snail,snail,worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_001150.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_000266.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_000500.png,snail,snail,snail,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_000270.png,snail,woman,snail,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_002301.png,snail,snail,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000204.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001126.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_002033.png,bed,table,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bunk_s_000414.png,bed,table,wardrobe,wardrobe
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000589.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_002605.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001318.png,bed,table,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000990.png,bed,table,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001330.png,bed,table,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000984.png,bed,bed,bed,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_001076.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000947.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001250.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bunk_s_000038.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bunk_s_000010.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000833.png,bed,table,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_002184.png,bed,woman,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_000787.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000370.png,bed,table,space_shuttle,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001913.png,bed,poppy,wardrobe,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_001300.png,bed,table,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_002598.png,bed,table,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bunk_s_000207.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001084.png,bed,pickup_truck,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_000023.png,bed,woman,wardrobe,wardrobe
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001047.png,bed,table,table,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_002185.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bunk_s_000011.png,bed,table,wardrobe,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_002764.png,bed,baby,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bunk_s_000165.png,bed,wardrobe,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000985.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001457.png,bed,rose,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000991.png,bed,snail,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000007.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_001936.png,bed,rocket,bed,wardrobe
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_000157.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001899.png,bed,table,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001127.png,bed,table,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000205.png,bed,baby,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_000828.png,bed,baby,pickup_truck,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000575.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001643.png,bed,baby,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_000633.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001694.png,bed,table,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000993.png,bed,bed,table,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001455.png,bed,rocket,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000978.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_001049.png,bed,table,man,man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_002809.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_000425.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_001075.png,bed,table,table,table
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_002821.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/camp_bed_s_000332.png,bed,table,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_002000.png,bed,poppy,picknick,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/upper_berth_s_000078.png,bed,table,telephone,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001290.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000824.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_000948.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_000974.png,bed,bed,wardrobe,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_000747.png,bed,chair,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001910.png,bed,pickup_truck,telephone,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_001303.png,bed,table,wardrobe,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/camp_bed_s_000044.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bunk_s_000205.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_001316.png,bed,table,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bunk_s_000204.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bunk_s_000210.png,bed,bed,bed,wardrobe
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bunk_s_000576.png,bed,bed,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001050.png,bed,None,None,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_001114.png,bed,None,None,None
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/adam_s_002297.png,man,woman,woman,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/man_s_000089.png,man,man,man,man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/adam_s_002095.png,man,man,man,man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_000209.png,fox,woman,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/fox_s_000786.png,fox,snail,sweet_pepper,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_000962.png,fox,fox,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/fox_s_000976.png,fox,leopard,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_001473.png,fox,fox,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_000779.png,fox,fox,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_000037.png,fox,leopard,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_002146.png,fox,fox,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_000745.png,fox,fox,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/fox_s_001473.png,fox,chimpanzee,chimpanzee,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/serengeti_s_001987.png,plain,poppy,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/field_s_000981.png,plain,plain,plain,None
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/field_s_002614.png,plain,plain,None,None
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_000209.png,fox,woman,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/fox_s_000786.png,fox,snail,snail,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_000962.png,fox,fox,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/fox_s_000976.png,fox,leopard,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_001473.png,fox,fox,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_000779.png,fox,fox,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_000037.png,fox,fox,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_002146.png,fox,fox,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_000745.png,fox,fox,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/fox_s_001473.png,fox,chimpanzee,chimpanzee,worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/serengeti_s_001987.png,plain,plain,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/field_s_000981.png,plain,plain,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/field_s_002614.png,plain,plain,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/serengeti_s_002295.png,plain,pickup_truck,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/field_s_000956.png,plain,plain,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/serengeti_s_001978.png,plain,plain,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/serengeti_s_002726.png,plain,leopard,leopard,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/field_s_000567.png,plain,plain,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/field_s_000201.png,plain,plain,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/field_s_000573.png,plain,plain,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_000659.png,leopard,rose,leopard,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_000671.png,leopard,leopard,leopard,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/panthera_pardus_s_000832.png,leopard,leopard,leopard,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_000665.png,leopard,leopard,leopard,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_001590.png,leopard,fox,fox,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_000856.png,leopard,chimpanzee,leopard,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_001037.png,leopard,fox,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_001023.png,leopard,leopard,leopard,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_000473.png,leopard,leopard,leopard,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_000301.png,leopard,leopard,leopard,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/baleen_whale_s_001799.png,whale,whale,whale,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/rorqual_s_000399.png,whale,whale,whale,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/whale_s_001387.png,whale,whale,whale,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/right_whale_s_002149.png,whale,whale,whale,man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/right_whale_s_000004.png,whale,man,whale,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/whale_s_000338.png,whale,woman,whale,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/whalebone_whale_s_000019.png,whale,whale,whale,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/fin_whale_s_001662.png,whale,whale,whale,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/bowhead_s_000303.png,whale,snail,whale,worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/right_whale_s_000372.png,whale,whale,whale,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rosebush_s_001781.png,rose,sweet_pepper,leopard,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rosebush_s_001024.png,rose,rose,poppy,rose
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/mountain_rose_s_001073.png,rose,rose,poppy,rose
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/mountain_rose_s_001067.png,rose,rose,rose,rose
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rose_s_000599.png,rose,rose,rose,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rosebush_s_000892.png,rose,rose,poppy,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rose_s_001888.png,rose,rose,rose,rose
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rose_s_000214.png,rose,rose,woman,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rose_s_001917.png,rose,rose,rose,rose
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rose_s_001724.png,rose,poppy,rose,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/desk_phone_s_000215.png,telephone,telephone,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_set_s_000017.png,telephone,telephone,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_set_s_000003.png,telephone,telephone,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_set_s_000995.png,telephone,telephone,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_set_s_000759.png,telephone,wardrobe,telephone,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_s_000103.png,telephone,hand,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_s_000856.png,telephone,telephone,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_set_s_001123.png,telephone,telephone,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/phone_s_000663.png,telephone,telephone,telephone,rocket
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_s_001369.png,telephone,chimpanzee,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimpanzee_s_000313.png,chimpanzee,leopard,chimpanzee,man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimp_s_000145.png,chimpanzee,chimpanzee,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimp_s_000151.png,chimpanzee,chimpanzee,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimp_s_000637.png,chimpanzee,chimpanzee,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimpanzee_s_000893.png,chimpanzee,chimpanzee,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimp_s_000409.png,chimpanzee,leopard,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimpanzee_s_001227.png,chimpanzee,fox,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimpanzee_s_000663.png,chimpanzee,chimpanzee,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimpanzee_s_000105.png,chimpanzee,chimpanzee,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimpanzee_s_001582.png,chimpanzee,chimpanzee,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/poppy/poppy_s_002725.png,poppy,chimpanzee,chimpanzee,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/poppy/poppy_s_000126.png,poppy,poppy,poppy,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/poppy/poppy_s_001238.png,poppy,rose,poppy,poppy
